user_id,registration_date,country,segment
6852,2023-02-01,US,new
6853,2022-10-09,ES,vip
6854,2023-03-31,ES,vip
6855,2023-01-02,US,vip
6856,2022-12-23,CO,returning
6857,2023-12-05,AR,returning
6858,2024-05-10,MX,returning
6859,2023-02-18,MX,new
6860,2022-07-05,US,vip
6861,2022-06-28,US,new
6862,2022-03-14,CO,new
6863,2022-05-28,CO,returning
6864,2023-08-25,AR,new
6865,2024-04-29,CO,vip
6866,2022-06-21,MX,new
6867,2024-05-07,US,returning
6868,2022-08-01,CO,vip
6869,2024-03-07,AR,vip
6870,2023-05-22,AR,new
6871,2024-05-16,US,vip
6872,2023-11-17,MX,vip
6873,2024-05-16,ES,new
6874,2022-08-15,US,vip
6875,2023-04-21,AR,returning
6876,2023-07-08,US,returning
6877,2023-03-18,MX,vip
6878,2023-09-01,ES,new
6879,2023-05-04,AR,new
6880,2023-04-13,MX,new
6881,2023-03-30,US,new
6882,2022-08-11,AR,vip
6883,2024-02-15,US,returning
6884,2022-06-06,MX,new
6885,2022-06-15,MX,new
6886,2022-03-30,US,returning
6887,2023-07-07,US,vip
6888,2023-05-25,CO,returning
6889,2023-08-03,ES,returning
6890,2023-08-01,ES,returning
6891,2024-01-17,CO,new
6892,2022-02-23,US,new
6893,2022-02-01,ES,vip
6894,2024-02-02,ES,vip
6895,2022-04-13,AR,vip
6896,2022-03-10,ES,vip
6897,2022-05-23,CO,new
6898,2023-04-07,ES,returning
6899,2022-12-08,CO,vip
6900,2023-06-20,US,new
6901,2022-01-21,MX,new
6902,2022-05-13,AR,new
6903,2023-04-12,MX,vip
6904,2022-11-27,ES,vip
6905,2024-05-10,ES,returning
6906,2024-05-23,MX,vip
6907,2023-11-16,AR,vip
6908,2023-07-14,MX,vip
6909,2023-04-26,ES,new
6910,2022-09-05,US,vip
6911,2022-09-18,ES,vip
6912,2022-01-08,ES,vip
6913,2022-11-02,CO,new
6914,2022-10-08,ES,returning
6915,2023-03-19,US,returning
6916,2022-10-03,MX,new
6917,2023-01-24,US,returning
6918,2022-08-11,CO,returning
6919,2023-12-04,US,vip
6920,2023-04-19,MX,returning
6921,2024-01-05,MX,vip
6922,2022-10-30,CO,returning
6923,2022-07-10,ES,vip
6924,2022-11-04,MX,vip
6925,2023-12-08,CO,vip
6926,2024-05-17,AR,new
6927,2023-05-09,MX,vip
6928,2024-06-18,AR,new
6929,2024-02-26,MX,vip
6930,2023-07-28,MX,returning
6931,2023-08-02,ES,new
6932,2022-11-23,CO,new
6933,2022-05-06,MX,returning
6934,2022-12-14,ES,new
6935,2023-06-03,AR,returning
6936,2022-05-13,ES,vip
6937,2022-08-21,MX,new
6938,2022-09-08,US,vip
6939,2022-03-28,ES,returning
6940,2023-01-20,AR,vip
6941,2023-10-21,US,returning
6942,2022-06-21,CO,returning
6943,2023-04-23,MX,returning
6944,2023-02-08,ES,returning
6945,2023-07-21,US,vip
6946,2023-04-13,AR,returning
6947,2024-03-08,CO,new
6948,2022-06-27,ES,new
6949,2024-02-21,CO,returning
6950,2023-11-25,AR,returning
6951,2023-05-30,MX,vip
6952,2022-12-31,CO,vip
6953,2022-09-08,ES,vip
6954,2024-04-23,MX,returning
6955,2022-04-18,MX,returning
6956,2022-02-03,CO,new
6957,2022-05-30,AR,vip
6958,2022-03-27,AR,returning
6959,2022-01-24,US,vip
6960,2022-02-28,MX,vip
6961,2022-05-10,ES,vip
6962,2023-07-01,CO,new
6963,2022-03-11,ES,new
6964,2022-07-18,CO,returning
6965,2022-01-12,CO,vip
6966,2023-10-18,MX,new
6967,2022-05-05,CO,new
6968,2022-08-19,AR,returning
6969,2023-03-07,MX,returning
6970,2022-03-18,US,new
6971,2024-02-25,US,vip
6972,2022-04-22,US,new
6973,2022-01-28,MX,returning
6974,2022-09-01,ES,new
6975,2023-08-28,AR,returning
6976,2022-09-21,CO,returning
6977,2022-05-27,US,returning
6978,2022-07-26,AR,new
6979,2023-02-27,AR,new
6980,2023-05-05,MX,vip
6981,2022-07-30,MX,new
6982,2023-08-01,US,new
6983,2023-10-05,US,returning
6984,2022-06-07,AR,returning
6985,2023-08-28,CO,new
6986,2023-08-22,US,returning
6987,2022-03-15,ES,vip
6988,2023-08-27,US,vip
6989,2022-12-21,CO,returning
6990,2022-03-26,US,vip
6991,2022-07-26,MX,new
6992,2022-01-10,MX,vip
6993,2022-01-03,AR,new
6994,2024-01-22,CO,returning
6995,2023-04-01,CO,returning
6996,2022-06-19,AR,returning
6997,2022-03-08,MX,vip
6998,2024-01-08,US,vip
6999,2023-12-28,AR,new
7000,2024-02-26,AR,returning
7001,2022-04-13,ES,new
7002,2023-07-21,CO,returning
7003,2024-01-21,MX,new
7004,2022-04-19,ES,returning
7005,2023-09-15,AR,vip
7006,2022-12-09,AR,new
7007,2023-03-13,ES,returning
7008,2024-05-20,CO,returning
7009,2022-04-02,US,vip
7010,2022-04-01,ES,vip
7011,2022-05-04,US,vip
7012,2024-02-18,ES,new
7013,2024-02-24,US,vip
7014,2022-09-20,CO,returning
7015,2023-02-26,MX,vip
7016,2024-05-05,US,vip
7017,2024-05-06,ES,returning
7018,2023-10-26,CO,vip
7019,2022-10-19,CO,new
7020,2023-07-31,AR,new
7021,2023-09-09,MX,vip
7022,2022-04-25,MX,returning
7023,2023-03-29,CO,returning
7024,2022-05-29,MX,returning
7025,2022-10-13,MX,vip
7026,2023-03-28,US,new
7027,2023-08-04,AR,new
7028,2022-07-22,ES,returning
7029,2024-04-06,US,returning
7030,2022-01-15,AR,vip
7031,2023-03-09,ES,returning
7032,2023-11-26,MX,vip
7033,2023-01-07,CO,vip
7034,2022-09-12,CO,vip
7035,2023-03-18,CO,vip
7036,2023-04-16,ES,returning
7037,2023-07-06,AR,new
7038,2022-08-05,US,new
7039,2022-04-11,US,new
7040,2022-10-29,AR,returning
7041,2022-09-05,CO,new
7042,2023-07-29,MX,new
7043,2024-05-04,MX,vip
7044,2022-08-11,ES,new
7045,2022-07-08,ES,returning
7046,2024-04-13,CO,vip
7047,2024-04-23,ES,new
7048,2022-12-03,US,vip
7049,2022-04-19,AR,new
7050,2024-03-04,CO,returning
7051,2022-12-25,CO,new
7052,2023-11-18,ES,returning
7053,2024-02-17,MX,vip
7054,2022-08-27,US,returning
7055,2022-12-20,CO,new
7056,2024-03-05,MX,new
7057,2023-08-28,AR,new
7058,2022-12-04,MX,new
7059,2022-03-07,MX,vip
7060,2022-09-25,ES,new
7061,2023-11-25,CO,new
7062,2023-02-13,US,returning
7063,2024-03-05,US,returning
7064,2024-06-13,MX,returning
7065,2023-10-06,ES,vip
7066,2023-07-14,AR,vip
7067,2022-08-21,CO,returning
7068,2024-02-08,AR,new
7069,2023-01-30,MX,returning
7070,2022-11-29,AR,new
7071,2023-09-29,MX,new
7072,2022-07-13,CO,returning
7073,2024-01-08,CO,new
7074,2023-07-22,ES,returning
7075,2024-06-16,MX,returning
7076,2023-03-15,AR,returning
7077,2022-07-28,US,returning
7078,2023-01-14,MX,vip
7079,2023-04-25,AR,returning
7080,2022-10-07,ES,new
7081,2022-08-06,ES,vip
7082,2023-12-27,CO,vip
7083,2022-05-03,CO,returning
7084,2024-06-15,AR,vip
7085,2024-02-26,US,vip
7086,2022-09-29,CO,new
7087,2023-04-17,CO,returning
7088,2022-06-08,ES,returning
7089,2022-03-26,US,vip
7090,2024-05-17,MX,returning
7091,2023-05-07,US,vip
7092,2022-01-06,ES,new
7093,2024-01-17,MX,vip
7094,2024-02-15,MX,returning
7095,2022-07-21,CO,vip
7096,2022-03-25,US,new
7097,2022-05-12,ES,new
7098,2023-01-26,ES,returning
7099,2023-06-28,AR,returning
7100,2022-04-22,AR,returning
7101,2022-03-23,MX,new
7102,2022-08-13,ES,returning
7103,2024-03-26,MX,vip
7104,2023-11-01,ES,vip
7105,2023-02-09,MX,returning
7106,2022-03-14,US,vip
7107,2022-03-06,CO,vip
7108,2023-07-27,CO,returning
7109,2023-11-06,ES,vip
7110,2023-01-14,ES,new
7111,2022-08-28,MX,returning
7112,2022-10-01,US,vip
7113,2022-09-19,MX,returning
7114,2023-12-13,CO,returning
7115,2023-06-30,MX,returning
7116,2022-05-26,MX,vip
7117,2022-08-02,AR,returning
7118,2023-12-10,US,returning
7119,2023-03-13,ES,new
7120,2022-11-06,AR,returning
7121,2023-11-15,MX,vip
7122,2023-12-22,AR,returning
7123,2024-01-18,MX,new
7124,2023-08-25,MX,new
7125,2024-05-03,US,vip
7126,2023-07-15,AR,vip
7127,2022-10-28,US,vip
7128,2024-02-19,CO,new
7129,2022-04-04,MX,returning
7130,2024-06-06,AR,vip
7131,2022-04-09,CO,new
7132,2022-08-29,AR,returning
7133,2022-04-19,ES,returning
7134,2022-04-14,AR,returning
7135,2022-01-13,MX,vip
7136,2023-05-15,AR,vip
7137,2024-05-10,CO,returning
7138,2022-10-25,US,returning
7139,2023-03-27,AR,new
7140,2023-04-16,CO,returning
7141,2024-03-17,MX,vip
7142,2023-05-03,ES,vip
7143,2023-11-28,CO,vip
7144,2022-04-20,CO,returning
7145,2023-04-16,MX,vip
7146,2023-08-18,ES,vip
7147,2022-02-06,ES,returning
7148,2023-10-25,CO,vip
7149,2022-09-16,US,returning
7150,2023-02-15,MX,returning
7151,2023-11-24,AR,vip
7152,2022-11-29,AR,vip
7153,2024-05-11,CO,new
7154,2024-03-21,CO,returning
7155,2023-01-25,CO,new
7156,2023-06-29,CO,new
7157,2022-02-15,AR,new
7158,2023-05-31,US,vip
7159,2022-10-21,AR,new
7160,2023-11-07,MX,returning
7161,2023-02-12,AR,new
7162,2023-09-02,MX,vip
7163,2024-05-05,MX,vip
7164,2023-01-25,AR,returning
7165,2022-02-06,MX,returning
7166,2023-06-01,MX,new
7167,2023-05-11,ES,returning
7168,2024-06-04,US,returning
7169,2023-09-27,MX,returning
7170,2022-06-22,ES,vip
7171,2022-05-16,US,new
7172,2022-03-09,MX,new
7173,2023-03-12,ES,vip
7174,2024-06-16,ES,vip
7175,2024-06-10,CO,vip
7176,2022-09-28,ES,new
7177,2024-06-01,CO,vip
7178,2022-10-23,ES,returning
7179,2023-10-25,MX,new
7180,2022-08-23,MX,vip
7181,2024-02-05,AR,new
7182,2022-10-10,US,vip
7183,2023-08-29,CO,new
7184,2022-08-25,AR,new
7185,2023-09-29,CO,returning
7186,2023-04-03,ES,returning
7187,2024-02-27,AR,returning
7188,2024-04-29,AR,vip
7189,2022-08-15,ES,returning
7190,2022-11-28,AR,vip
7191,2024-01-15,US,new
7192,2022-01-13,US,returning
7193,2022-04-16,US,vip
7194,2022-10-12,CO,returning
7195,2023-08-05,CO,vip
7196,2023-01-12,CO,new
7197,2022-04-01,MX,returning
7198,2024-03-09,MX,vip
7199,2023-12-20,US,new
7200,2023-08-26,ES,new
7201,2022-03-04,CO,returning
7202,2023-03-02,US,returning
7203,2022-09-25,CO,vip
7204,2024-04-14,US,new
7205,2023-07-07,CO,new
7206,2024-03-18,AR,new
7207,2024-02-16,CO,vip
7208,2023-05-29,CO,new
7209,2022-06-16,AR,vip
7210,2023-03-25,MX,new
7211,2022-04-28,AR,new
7212,2024-02-24,US,new
7213,2022-04-24,AR,returning
7214,2024-05-24,CO,vip
7215,2023-07-19,AR,vip
7216,2023-01-21,AR,vip
7217,2022-03-30,MX,returning
7218,2022-02-22,ES,new
7219,2022-06-06,CO,vip
7220,2022-06-25,US,returning
7221,2022-02-08,AR,vip
7222,2024-04-19,ES,vip
7223,2023-03-17,CO,returning
7224,2023-08-06,AR,new
7225,2022-09-09,ES,new
7226,2022-10-13,CO,vip
7227,2022-05-25,CO,new
7228,2023-07-14,AR,returning
7229,2024-05-10,AR,returning
7230,2023-01-23,AR,vip
7231,2022-07-02,ES,returning
7232,2023-04-08,ES,new
7233,2023-12-09,AR,returning
7234,2022-02-25,MX,new
7235,2022-06-19,AR,new
7236,2024-02-25,ES,returning
7237,2023-08-19,ES,vip
7238,2023-10-27,ES,vip
7239,2023-12-04,US,returning
7240,2022-09-19,US,vip
7241,2024-06-18,AR,vip
7242,2022-10-29,MX,new
7243,2022-03-29,CO,new
7244,2024-03-01,US,vip
7245,2023-11-01,US,vip
7246,2024-02-03,US,new
7247,2024-04-26,US,vip
7248,2022-10-14,US,returning
7249,2022-08-17,CO,new
7250,2024-01-07,CO,new
7251,2022-05-28,AR,new
7252,2023-12-13,US,new
7253,2023-03-15,CO,vip
7254,2022-06-10,AR,vip
7255,2023-10-09,AR,new
7256,2024-05-29,MX,returning
7257,2022-04-17,AR,new
7258,2023-04-06,US,new
7259,2022-10-02,MX,new
7260,2024-04-29,CO,vip
7261,2022-04-17,ES,returning
7262,2023-01-07,ES,vip
7263,2024-01-07,CO,vip
7264,2024-04-04,ES,vip
7265,2022-10-12,MX,returning
7266,2022-07-18,CO,new
7267,2022-03-09,CO,returning
7268,2022-09-11,ES,returning
7269,2024-05-23,AR,new
7270,2022-10-29,MX,new
7271,2022-12-14,US,new
7272,2023-09-10,MX,returning
7273,2022-08-03,CO,returning
7274,2023-09-11,CO,new
7275,2022-03-31,MX,new
7276,2023-10-12,MX,new
7277,2023-01-06,CO,vip
7278,2023-07-23,CO,returning
7279,2023-04-18,AR,returning
7280,2024-06-01,MX,vip
7281,2022-12-28,MX,new
7282,2022-12-28,US,new
7283,2024-03-30,AR,new
7284,2022-11-02,AR,vip
7285,2022-07-27,AR,returning
7286,2023-01-23,US,returning
7287,2022-04-15,CO,returning
7288,2023-11-29,CO,new
7289,2023-12-03,AR,returning
7290,2023-12-27,ES,vip
7291,2022-10-11,AR,returning
7292,2022-01-18,CO,vip
7293,2022-01-04,CO,vip
7294,2023-11-10,CO,vip
7295,2023-07-27,ES,new
7296,2023-01-13,US,vip
7297,2023-05-20,US,new
7298,2024-02-06,ES,new
7299,2024-01-25,CO,vip
7300,2023-01-03,CO,new
7301,2022-02-23,AR,vip
7302,2022-04-06,AR,new
7303,2022-04-25,ES,new
7304,2022-04-03,AR,returning
7305,2024-06-09,ES,new
7306,2022-06-29,CO,returning
7307,2023-06-01,CO,returning
7308,2023-06-09,MX,returning
7309,2023-05-27,MX,new
7310,2024-04-20,US,returning
7311,2023-02-05,ES,new
7312,2023-03-19,CO,vip
7313,2022-04-12,ES,returning
7314,2024-06-12,CO,returning
7315,2024-05-13,MX,new
7316,2023-10-18,MX,new
7317,2024-04-19,MX,returning
7318,2022-07-01,CO,returning
7319,2022-11-22,CO,new
7320,2022-09-30,AR,vip
7321,2022-09-02,MX,new
7322,2023-11-11,MX,vip
7323,2024-04-26,MX,new
7324,2022-01-30,AR,returning
7325,2023-08-23,CO,vip
7326,2023-01-21,MX,vip
7327,2024-01-29,US,returning
7328,2023-07-21,AR,returning
7329,2023-10-04,CO,vip
7330,2024-01-18,CO,new
7331,2022-04-23,ES,vip
7332,2023-02-26,MX,returning
7333,2022-10-26,US,vip
7334,2023-08-17,ES,new
7335,2023-07-03,MX,returning
7336,2022-03-01,US,vip
7337,2024-02-12,MX,new
7338,2023-04-27,MX,vip
7339,2023-07-15,MX,vip
7340,2023-10-22,US,returning
7341,2022-01-11,US,vip
7342,2024-01-09,ES,new
7343,2023-07-18,US,new
7344,2022-11-30,MX,returning
7345,2023-08-21,US,vip
7346,2023-12-09,US,new
7347,2024-01-19,MX,new
7348,2022-01-24,MX,vip
7349,2022-04-03,CO,returning
7350,2022-12-18,ES,returning
7351,2023-09-09,US,new
7352,2022-04-16,ES,vip
7353,2023-07-31,AR,returning
7354,2024-05-19,CO,new
7355,2023-03-29,AR,returning
7356,2022-07-07,MX,returning
7357,2022-06-10,AR,new
7358,2022-04-30,AR,new
7359,2023-03-28,ES,vip
7360,2022-09-09,MX,new
7361,2023-09-18,US,new
7362,2024-02-05,MX,returning
7363,2023-01-14,MX,new
7364,2023-02-02,ES,vip
7365,2024-06-14,AR,returning
7366,2022-12-03,AR,returning
7367,2023-09-19,CO,returning
7368,2024-03-25,US,vip
7369,2023-12-11,CO,new
7370,2023-02-21,US,returning
7371,2023-05-10,AR,returning
7372,2023-11-16,MX,returning
7373,2024-02-20,CO,vip
7374,2024-03-04,US,vip
7375,2023-02-18,US,returning
7376,2023-03-04,CO,new
7377,2023-08-11,US,vip
7378,2022-11-04,CO,new
7379,2023-12-11,ES,new
7380,2023-02-26,ES,vip
7381,2022-10-21,AR,vip
7382,2022-05-05,AR,new
7383,2023-03-03,CO,returning
7384,2022-03-04,AR,vip
7385,2023-04-16,ES,vip
7386,2024-01-05,MX,vip
7387,2023-11-23,AR,new
7388,2023-01-09,ES,vip
7389,2023-09-06,MX,vip
7390,2022-08-15,CO,returning
7391,2023-07-13,ES,vip
7392,2023-04-23,MX,new
7393,2022-07-04,AR,new
7394,2024-06-08,AR,returning
7395,2023-01-08,ES,new
7396,2022-05-24,US,new
7397,2022-11-27,US,returning
7398,2022-04-04,AR,returning
7399,2023-10-08,MX,vip
7400,2022-01-26,ES,returning
7401,2023-11-20,AR,returning
7402,2023-07-24,AR,returning
7403,2023-05-27,ES,returning
7404,2023-09-24,ES,new
7405,2022-06-17,ES,new
7406,2022-09-08,AR,new
7407,2024-03-11,MX,new
7408,2022-07-22,AR,returning
7409,2022-06-01,AR,returning
7410,2024-04-26,MX,new
7411,2024-02-25,MX,returning
7412,2023-06-06,MX,returning
7413,2022-09-03,AR,vip
7414,2023-08-21,MX,returning
7415,2023-10-20,MX,vip
7416,2022-10-28,ES,vip
7417,2022-11-12,MX,new
7418,2023-12-17,US,new
7419,2022-09-17,MX,returning
7420,2023-11-18,MX,returning
7421,2023-07-29,ES,returning
7422,2023-11-21,CO,vip
7423,2023-03-25,ES,returning
7424,2024-01-03,AR,returning
7425,2022-03-30,ES,returning
7426,2023-08-02,MX,vip
7427,2023-11-15,US,vip
7428,2022-03-21,ES,returning
7429,2024-02-11,CO,returning
7430,2022-07-07,US,new
7431,2023-12-12,CO,vip
7432,2023-03-22,ES,new
7433,2022-01-10,US,vip
7434,2022-09-06,CO,returning
7435,2022-03-30,CO,vip
7436,2022-03-29,AR,returning
7437,2022-02-22,MX,new
7438,2024-01-19,MX,vip
7439,2024-01-11,AR,vip
7440,2023-09-24,ES,new
7441,2022-11-08,ES,vip
7442,2022-09-11,AR,returning
7443,2023-01-21,US,returning
7444,2024-04-29,MX,new
7445,2024-04-22,AR,returning
7446,2023-09-13,MX,returning
7447,2023-11-15,AR,vip
7448,2022-03-09,CO,new
7449,2022-11-21,AR,vip
7450,2023-04-20,MX,vip
7451,2024-03-26,ES,returning
7452,2022-01-23,AR,returning
7453,2022-12-01,CO,vip
7454,2022-05-23,US,new
7455,2022-12-05,AR,returning
7456,2022-02-04,MX,vip
7457,2023-11-04,ES,returning
7458,2022-01-23,US,vip
7459,2023-03-26,US,vip
7460,2023-02-07,CO,new
7461,2023-01-26,MX,new
7462,2023-06-24,MX,new
7463,2023-09-05,AR,new
7464,2022-01-21,CO,returning
7465,2023-10-17,MX,returning
7466,2022-10-16,AR,vip
7467,2023-02-16,AR,vip
7468,2022-08-04,MX,new
7469,2023-04-22,MX,new
7470,2022-11-26,ES,new
7471,2023-03-22,ES,vip
7472,2023-03-29,ES,new
7473,2023-08-29,AR,vip
7474,2023-09-04,ES,returning
7475,2023-03-13,AR,new
7476,2022-11-10,ES,new
7477,2023-10-09,ES,returning
7478,2022-03-01,AR,new
7479,2024-01-29,US,returning
7480,2024-05-03,US,returning
7481,2024-04-27,ES,returning
7482,2022-12-03,US,returning
7483,2024-05-11,MX,new
7484,2023-08-01,US,vip
7485,2024-03-11,ES,new
7486,2023-04-13,CO,vip
7487,2023-01-14,MX,returning
7488,2024-02-20,ES,vip
7489,2022-04-08,US,new
7490,2023-12-23,MX,vip
7491,2023-11-11,US,new
7492,2023-12-17,US,new
7493,2022-12-14,MX,vip
7494,2022-05-26,US,vip
7495,2024-01-27,CO,returning
7496,2023-08-18,US,returning
7497,2023-10-01,CO,new
7498,2022-05-27,MX,new
7499,2023-04-01,CO,new
7500,2024-03-08,ES,returning
7501,2023-03-03,MX,returning
7502,2022-01-12,CO,vip
7503,2022-08-02,AR,returning
7504,2022-04-20,AR,new
7505,2023-06-24,US,new
7506,2023-07-14,MX,new
7507,2022-10-13,ES,new
7508,2023-09-09,CO,new
7509,2022-08-15,AR,returning
7510,2024-04-28,ES,returning
7511,2022-10-27,US,vip
7512,2022-01-10,ES,vip
7513,2023-05-02,MX,vip
7514,2023-07-09,MX,returning
7515,2024-02-12,AR,new
7516,2022-03-23,CO,new
7517,2023-02-27,AR,vip
7518,2022-05-27,MX,returning
7519,2024-06-18,CO,returning
7520,2022-06-23,CO,vip
7521,2022-03-12,CO,vip
7522,2023-04-12,MX,returning
7523,2022-02-09,AR,vip
7524,2022-04-17,CO,vip
7525,2023-03-01,AR,vip
7526,2022-12-09,CO,new
7527,2022-05-06,ES,returning
7528,2022-08-28,MX,vip
7529,2024-01-10,AR,returning
7530,2023-03-01,ES,vip
7531,2024-01-05,US,new
7532,2023-02-17,MX,vip
7533,2022-07-09,CO,vip
7534,2022-11-06,ES,vip
7535,2022-12-05,US,returning
7536,2023-01-09,ES,vip
7537,2022-02-23,US,vip
7538,2023-03-07,ES,returning
7539,2022-08-08,MX,vip
7540,2023-10-17,CO,returning
7541,2023-12-12,AR,new
7542,2022-06-13,AR,returning
7543,2022-06-20,ES,new
7544,2022-08-20,MX,new
7545,2024-06-16,US,vip
7546,2022-01-30,AR,vip
7547,2022-10-28,ES,returning
7548,2022-11-02,ES,new
7549,2023-01-16,MX,vip
7550,2023-05-02,US,new
7551,2024-05-13,MX,vip
7552,2023-09-19,ES,returning
7553,2022-07-12,AR,vip
7554,2022-01-10,MX,new
7555,2023-12-28,CO,new
7556,2023-02-07,US,vip
7557,2023-06-25,CO,new
7558,2022-10-28,ES,vip
7559,2023-02-17,CO,returning
7560,2022-10-27,US,new
7561,2022-10-17,CO,new
7562,2024-05-21,US,vip
7563,2023-09-19,MX,returning
7564,2023-01-03,ES,returning
7565,2023-08-23,ES,vip
7566,2023-02-02,MX,returning
7567,2022-03-09,AR,new
7568,2023-03-06,ES,returning
7569,2022-01-08,ES,vip
7570,2022-06-06,CO,returning
7571,2022-08-02,US,returning
7572,2023-08-07,ES,returning
7573,2022-08-31,ES,new
7574,2022-09-18,AR,returning
7575,2022-05-18,CO,vip
7576,2024-02-22,MX,new
7577,2023-04-20,ES,returning
7578,2024-03-03,ES,vip
7579,2023-03-18,ES,new
7580,2024-02-24,ES,returning
7581,2023-10-02,CO,returning
7582,2023-08-11,US,vip
7583,2023-04-20,ES,returning
7584,2022-11-02,MX,vip
7585,2022-06-25,CO,new
7586,2023-03-08,CO,new
7587,2023-09-11,AR,returning
7588,2022-12-31,MX,vip
7589,2022-05-13,ES,returning
7590,2022-09-16,US,vip
7591,2022-11-07,ES,returning
7592,2024-03-07,US,vip
7593,2024-06-06,MX,returning
7594,2023-02-01,AR,new
7595,2022-12-21,MX,returning
7596,2022-04-15,CO,vip
7597,2023-06-20,ES,returning
7598,2023-10-28,AR,returning
7599,2023-01-10,CO,returning
7600,2022-03-01,AR,vip
7601,2023-10-21,ES,new
7602,2022-03-07,MX,vip
7603,2024-03-13,US,returning
7604,2022-04-06,ES,vip
7605,2023-02-12,AR,new
7606,2023-04-19,US,returning
7607,2023-02-12,CO,new
7608,2023-02-25,CO,new
7609,2023-08-21,MX,new
7610,2024-05-07,CO,returning
7611,2023-08-26,ES,returning
7612,2024-06-11,CO,new
7613,2024-05-07,CO,returning
7614,2023-01-20,ES,new
7615,2023-03-30,ES,vip
7616,2023-07-26,CO,returning
7617,2023-11-15,AR,returning
7618,2023-04-29,ES,returning
7619,2023-10-01,MX,new
7620,2023-03-23,AR,returning
7621,2023-02-22,ES,returning
7622,2023-05-11,MX,returning
7623,2024-04-02,CO,returning
7624,2023-04-29,US,new
7625,2024-01-15,CO,new
7626,2022-04-03,MX,vip
7627,2023-06-01,ES,new
7628,2023-07-18,ES,new
7629,2022-09-09,ES,returning
7630,2022-07-19,ES,returning
7631,2024-02-04,MX,vip
7632,2024-02-22,ES,vip
7633,2024-04-15,AR,vip
7634,2023-06-03,MX,new
7635,2023-01-02,AR,new
7636,2024-06-13,AR,returning
7637,2023-07-24,AR,vip
7638,2023-03-28,AR,new
7639,2023-06-25,US,new
7640,2023-10-03,ES,returning
7641,2022-09-29,AR,vip
7642,2024-04-04,MX,returning
7643,2023-01-17,US,vip
7644,2022-06-06,ES,returning
7645,2023-07-22,CO,vip
7646,2022-05-09,US,new
7647,2024-04-21,ES,new
7648,2022-03-30,AR,returning
7649,2022-07-23,AR,new
7650,2022-07-24,CO,new
7651,2023-01-13,MX,vip
7652,2022-10-08,ES,returning
7653,2024-03-06,MX,new
7654,2022-03-06,MX,returning
7655,2023-06-25,US,vip
7656,2023-06-25,ES,returning
7657,2022-02-12,CO,new
7658,2022-04-14,ES,vip
7659,2022-12-29,CO,returning
7660,2024-02-21,US,new
7661,2023-02-08,CO,returning
7662,2022-10-05,ES,returning
7663,2023-01-28,CO,new
7664,2022-11-28,MX,returning
7665,2022-05-15,MX,new
7666,2023-03-18,AR,new
7667,2023-10-04,US,new
7668,2023-09-28,AR,returning
7669,2024-01-19,MX,returning
7670,2022-02-22,AR,new
7671,2023-08-31,US,vip
7672,2023-09-13,ES,new
7673,2024-02-10,ES,returning
7674,2023-03-26,AR,vip
7675,2023-03-03,US,new
7676,2023-03-12,ES,vip
7677,2023-10-27,CO,new
7678,2023-04-20,US,vip
7679,2022-04-22,US,new
7680,2022-10-31,US,vip
7681,2024-04-11,CO,new
7682,2024-05-14,MX,vip
7683,2022-01-18,AR,vip
7684,2024-01-30,AR,vip
7685,2024-03-12,ES,vip
7686,2022-06-21,AR,new
7687,2022-02-08,US,returning
7688,2023-11-30,MX,vip
7689,2023-03-31,AR,vip
7690,2024-05-29,CO,new
7691,2023-03-19,CO,vip
7692,2023-01-31,ES,vip
7693,2023-12-12,CO,vip
7694,2024-03-04,CO,returning
7695,2022-07-27,ES,vip
7696,2023-09-24,AR,new
7697,2023-05-14,MX,returning
7698,2023-05-27,ES,new
7699,2022-04-23,AR,new
7700,2023-11-20,AR,returning
7701,2022-06-19,CO,returning
7702,2023-12-21,CO,vip
7703,2023-05-20,CO,returning
7704,2023-05-13,US,vip
7705,2023-07-06,CO,new
7706,2023-10-03,US,new
7707,2023-09-27,CO,returning
7708,2022-02-12,US,vip
7709,2023-10-24,CO,vip
7710,2022-09-03,ES,vip
7711,2022-11-29,ES,vip
7712,2023-01-04,ES,returning
7713,2023-05-27,US,new
7714,2023-02-07,AR,new
7715,2023-06-02,US,vip
7716,2024-02-19,CO,new
7717,2024-03-11,CO,returning
7718,2023-06-15,US,returning
7719,2022-12-26,AR,returning
7720,2023-03-04,ES,returning
7721,2022-11-06,US,returning
7722,2023-11-26,AR,new
7723,2022-06-05,MX,returning
7724,2022-12-02,US,vip
7725,2022-01-04,CO,returning
7726,2023-04-01,CO,returning
7727,2023-02-14,ES,returning
7728,2022-08-02,US,new
7729,2022-02-25,US,new
7730,2022-03-06,CO,vip
7731,2023-03-03,ES,returning
7732,2022-01-28,MX,vip
7733,2024-01-31,MX,new
7734,2022-10-23,CO,vip
7735,2023-06-10,ES,vip
7736,2023-09-01,AR,vip
7737,2023-12-13,US,vip
7738,2023-12-20,US,vip
7739,2022-03-18,CO,returning
7740,2022-04-09,ES,vip
7741,2022-11-11,MX,vip
7742,2022-08-30,AR,vip
7743,2023-05-22,AR,vip
7744,2022-09-28,ES,vip
7745,2022-08-24,MX,vip
7746,2023-03-25,CO,vip
7747,2024-01-23,CO,vip
7748,2023-03-04,MX,returning
7749,2023-01-24,AR,new
